0,1,1,1,0,147,3,2,150,-8
0,0,48,1,0,101,50,48,150,-20
0,0,7,1,0,142,9,7,150,-8
0,1,104,13,0,32,130,105,150,-20
0,1,85,3,0,61,91,86,150,-26
0,0,72,3,0,75,78,72,150,-24
0,1,63,9,0,77,81,64,150,-17
0,1,126,1,0,22,128,127,150,-34
0,1,32,4,0,113,40,33,150,-14
0,0,135,3,0,12,141,135,150,-33
0,0,12,0,0,138,12,12,150,-10
0,1,140,9,0,0,158,141,150,-29
0,0,126,2,0,22,130,126,150,-33
0,1,73,9,0,67,91,74,150,-19
0,1,19,7,0,123,33,20,150,-9
0,1,137,10,0,2,157,138,150,-27
0,1,67,1,0,81,69,68,150,-24
0,1,5,1,0,143,7,6,150,-8
0,0,63,3,0,84,69,63,150,-22
0,0,31,9,0,110,49,31,150,-10
0,0,43,3,0,104,49,43,150,-18
0,0,105,3,0,42,111,105,150,-29
0,0,57,8,0,85,73,57,150,-17
0,1,106,6,0,37,118,107,150,-27
0,0,40,8,0,102,56,40,150,-13
0,0,61,6,0,83,73,61,150,-19
0,1,29,7,0,113,43,30,150,-11
0,0,142,5,0,3,152,142,150,-32
0,0,9,1,0,140,11,9,150,-8
0,1,95,9,0,45,113,96,150,-23
0,1,69,8,0,72,85,70,150,-19
0,0,26,1,0,123,28,26,150,-15
0,1,30,6,0,113,42,31,150,-12
0,1,100,6,0,43,112,101,150,-26
0,0,25,2,0,123,29,25,150,-14
0,1,40,2,0,107,44,41,150,-18
0,0,128,2,0,20,132,128,150,-33
0,0,32,3,0,115,38,32,150,-15
0,0,113,9,0,28,131,113,150,-25
0,1,87,5,0,57,97,88,150,-25
0,0,76,4,0,70,84,76,150,-23
0,0,39,1,0,110,41,39,150,-18
0,1,10,1,0,138,12,11,150,-9
0,1,36,2,0,111,40,37,150,-17
0,1,68,4,0,77,76,69,150,-22
0,1,93,8,0,48,109,94,150,-23
0,1,3,2,0,144,7,4,150,-7
0,0,124,0,0,26,124,124,150,-34
0,0,122,3,0,25,128,122,150,-31
0,1,61,8,0,80,77,62,150,-18
0,0,27,6,0,117,39,27,150,-11
0,0,109,10,0,31,129,109,150,-24
0,1,38,5,0,106,48,39,150,-15
0,1,13,2,0,134,17,14,150,-10
0,1,103,3,0,43,109,104,150,-29
0,0,127,3,0,20,133,127,150,-32
0,1,37,3,0,109,43,38,150,-16
0,0,140,0,0,10,140,140,150,-36
0,1,137,5,0,7,147,138,150,-32
0,0,21,2,0,127,25,21,150,-12
0,1,51,11,0,87,73,52,150,-13
0,1,140,3,0,6,146,141,150,-34
0,0,110,2,0,38,114,110,150,-31
0,0,8,2,0,140,12,8,150,-7
0,1,101,7,0,41,115,102,150,-25
0,0,5,1,0,144,7,5,150,-8
0,0,108,10,0,32,128,108,150,-23
0,1,106,11,0,32,128,107,150,-22
0,0,5,1,0,144,7,5,150,-8
0,1,19,3,0,127,25,20,150,-11
0,1,86,9,0,54,104,87,150,-21
0,0,23,0,0,127,23,23,150,-14
0,1,50,5,0,94,60,51,150,-18
0,0,9,6,0,135,21,9,150,-6
0,1,61,3,0,85,67,62,150,-22
0,1,119,1,0,29,121,120,150,-33
0,0,2,1,0,147,4,2,150,-8
0,1,63,7,0,79,77,64,150,-19
0,0,123,10,0,17,143,123,150,-26
0,0,26,9,0,115,44,26,150,-9
0,0,17,1,0,132,19,17,150,-12
0,0,82,0,0,68,82,82,150,-28
0,0,79,9,0,62,97,79,150,-20
0,1,136,6,0,7,148,137,150,-31
0,0,106,10,0,34,126,106,150,-23
0,1,32,8,0,109,48,33,150,-11
0,0,33,1,0,116,35,33,150,-17
0,0,12,4,0,134,20,12,150,-8
0,0,118,15,0,17,148,118,150,-21
0,0,24,0,0,126,24,24,150,-15
0,0,58,6,0,86,70,58,150,-18
0,0,94,12,0,44,118,94,150,-20
0,1,140,1,0,8,142,141,150,-36
0,1,67,2,0,80,71,68,150,-24
0,0,61,5,0,84,71,61,150,-20
0,0,140,3,0,7,146,140,150,-34
0,1,15,7,0,127,29,16,150,-7
0,0,43,12,0,95,67,43,150,-11
0,1,79,11,0,59,101,80,150,-18
0,1,7,2,0,140,11,8,150,-7
0,1,46,1,0,102,48,47,150,-20
0,1,108,2,0,39,112,109,150,-30
0,1,138,4,0,7,146,139,150,-33
0,0,34,4,0,112,42,34,150,-15
0,1,29,1,0,119,31,30,150,-16
0,1,41,4,0,104,49,42,150,-17
0,0,97,6,0,47,109,97,150,-25
0,1,92,7,0,50,106,93,150,-24
0,0,129,5,0,16,139,129,150,-31
0,0,88,13,0,49,114,88,150,-18
0,0,145,4,0,1,153,145,150,-34
0,1,38,2,0,109,42,39,150,-17
0,1,34,2,0,113,38,35,150,-16
0,1,114,4,0,31,122,115,150,-30
0,0,50,4,0,96,58,50,150,-18
0,0,23,3,0,124,29,23,150,-12
0,0,56,4,0,90,64,56,150,-20
0,1,43,1,0,105,45,44,150,-19
0,1,114,2,0,33,118,115,150,-31
0,1,121,11,0,17,143,122,150,-25
0,0,80,0,0,70,80,80,150,-27
0,1,106,18,0,25,142,107,150,-16
0,1,96,7,0,46,110,97,150,-24
0,1,42,4,0,103,50,43,150,-17
0,1,116,27,0,6,170,117,150,-10
0,0,98,7,0,45,112,98,150,-25
0,0,93,2,0,55,97,93,150,-28
0,1,128,15,0,6,158,129,150,-22
0,1,97,3,0,49,103,98,150,-28
0,1,86,2,0,61,90,87,150,-27
0,1,18,4,0,127,26,19,150,-10
0,1,67,5,0,77,77,68,150,-21
0,0,0,1,0,149,2,0,150,-8
0,1,139,10,0,0,159,140,150,-28
0,0,30,4,0,116,38,30,150,-14
0,0,24,1,0,125,26,24,150,-14
0,1,87,2,0,60,91,88,150,-27
0,1,36,8,0,105,52,37,150,-12
0,0,62,4,0,84,70,62,150,-21
0,0,41,6,0,103,53,41,150,-15
0,1,118,5,0,26,128,119,150,-29
0,0,48,1,0,101,50,48,150,-20
0,0,12,9,0,129,30,12,150,-5
0,1,94,15,0,40,124,95,150,-17
0,1,83,6,0,60,95,84,150,-23
0,0,94,0,0,56,94,94,150,-30
0,0,55,5,0,90,65,55,150,-19
0,0,104,1,0,45,106,104,150,-31
0,1,134,6,0,9,146,135,150,-31
0,0,107,11,0,32,129,107,150,-22
0,0,62,9,0,79,80,62,150,-17
0,1,30,3,0,116,36,31,150,-15
0,0,134,1,0,15,136,134,150,-35
0,0,142,2,0,6,146,142,150,-35
0,1,21,3,0,125,27,22,150,-12
0,1,73,22,0,54,117,74,150,-8
0,1,6,1,0,142,8,7,150,-8
